Tier,Slug,Season_Count,RTW_Seasons,Men_Seasons,Already_Collected,Selected(Y/N),Notes
T8-Minor (2-3 seasons),house-of-aama,2,2,0,N,n,
T8-Minor (2-3 seasons),institution-by-galib-gassanoff,2,2,0,N,n,
T8-Minor (2-3 seasons),interior,2,2,0,N,n,
T8-Minor (2-3 seasons),iro,2,2,0,N,n,
T8-Minor (2-3 seasons),jean-paul-gaultier,2,2,0,N,n,
T8-Minor (2-3 seasons),john-richmond,2,1,1,N,n,
T8-Minor (2-3 seasons),judy-turner,2,2,0,N,n,
T8-Minor (2-3 seasons),lee-mathews,2,2,0,N,n,
T8-Minor (2-3 seasons),london-college-of-fashion,2,2,0,N,n,
T8-Minor (2-3 seasons),maison-common,2,2,0,N,n,
T8-Minor (2-3 seasons),marchesa,2,2,0,N,n,
T8-Minor (2-3 seasons),massimo-alba,2,0,2,N,n,
T8-Minor (2-3 seasons),max-mara-atelier,2,2,0,N,n,
T8-Minor (2-3 seasons),molly-goddard,2,2,0,N,n,
T8-Minor (2-3 seasons),mowalola,2,2,0,N,n,
T8-Minor (2-3 seasons),nardos,2,2,0,N,n,
T8-Minor (2-3 seasons),natan,2,2,0,N,n,
T8-Minor (2-3 seasons),neil-barrett,2,0,2,N,n,
T8-Minor (2-3 seasons),pamella-roland,2,2,0,N,n,
T8-Minor (2-3 seasons),parsons-bfa,2,2,0,N,n,
T8-Minor (2-3 seasons),paul-joe,2,2,0,N,n,
T8-Minor (2-3 seasons),pratt-institute,2,2,0,N,n,
T8-Minor (2-3 seasons),quira,2,2,0,N,n,
T8-Minor (2-3 seasons),raquel-diniz,2,2,0,N,n,
T8-Minor (2-3 seasons),reese-cooper,2,0,2,N,n,
T8-Minor (2-3 seasons),rejina-pyo,2,2,0,N,n,
T8-Minor (2-3 seasons),rhode-island-school-of-design,2,2,0,N,n,
T8-Minor (2-3 seasons),roisin-pierce,2,2,0,N,n,
T8-Minor (2-3 seasons),rory-william-docherty,2,2,0,N,n,
T8-Minor (2-3 seasons),sara-battaglia,2,2,0,N,n,
T8-Minor (2-3 seasons),savannah-college-of-art-and-design,2,2,0,N,n,
T8-Minor (2-3 seasons),sixdo,2,2,0,N,n,
T8-Minor (2-3 seasons),sr-a,2,0,2,N,n,
T8-Minor (2-3 seasons),stand,2,2,0,N,n,
T8-Minor (2-3 seasons),supriya-lele,2,2,0,N,n,
T8-Minor (2-3 seasons),tommy-hilfiger-new-york,2,0,2,N,n,
T8-Minor (2-3 seasons),tomo-koizumi,2,2,0,N,n,
T8-Minor (2-3 seasons),vince,2,2,0,N,n,
T8-Minor (2-3 seasons),willie-norris-for-outlier,2,2,0,N,n,
T8-Minor (2-3 seasons),woolrich,2,0,2,N,n,
T8-Minor (2-3 seasons),y-project,2,2,0,N,n,
T8-Minor (2-3 seasons),yaku,2,2,0,N,n,
